mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.69,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901457000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.69,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.75,State=3.0 1445901468000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.63,FridgeSet=76.38,FridgeAnn="null",RoomTemp=75.75,State=3.0 1445901479000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.63,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.75,State=3.0 1445901490000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.19,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.63,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.75,State=3.0 1445901500000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.19,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.63,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901511000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901522000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.19,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901533000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901544000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901554000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901566000000000
