mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=44.0,FridgeSet=70.0,RoomTemp=15.75,State=3.0 1445891708000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=44.19,FridgeSet=70.0,RoomTemp=15.75,State=3.0 1445891718000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=44.31,FridgeSet=70.0,RoomTemp=15.75,State=3.0 1445891729000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=44.5,FridgeSet=70.0,RoomTemp=15.75,State=3.0 1445891740000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=44.69,FridgeSet=70.0,RoomTemp=15.69,State=3.0 1445891751000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=44.88,FridgeSet=70.0,RoomTemp=15.75,State=3.0 1445891761000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=45.0,FridgeSet=70.0,RoomTemp=15.69,State=3.0 1445891772000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=45.19,FridgeSet=70.0,RoomTemp=15.69,State=3.0 1445891783000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=45.38,FridgeSet=70.0,RoomTemp=15.69,State=3.0 1445891794000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=45.63,FridgeSet=70.0,RoomTemp=15.69,State=3.0 1445891805000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=45.75,FridgeSet=70.0,RoomTemp=15.69,State=3.0 1445891816000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=45.94,FridgeSet=70.0,RoomTemp=15.63,State=3.0 1445891826000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=46.13,FridgeSet=70.0,RoomTemp=15.63,State=3.0 1445891837000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=46.31,FridgeSet=70.0,RoomTemp=15.63,State=3.0 1445891848000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=46.5,FridgeSet=70.0,RoomTemp=15.63,State=3.0 1445891859000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=46.63,FridgeSet=70.0,RoomTemp=15.63,State=3.0 1445891870000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=46.81,FridgeSet=70.0,RoomTemp=15.63,State=3.0 1445891881000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=47.0,FridgeSet=70.0,RoomTemp=15.63,State=3.0 1445891892000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=47.19,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891903000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=47.38,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891914000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=47.56,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891924000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=47.69,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891936000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=47.88,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891946000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=48.06,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891957000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=48.25,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891968000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=48.38,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891979000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=48.56,FridgeSet=70.0,RoomTemp=15.56,State=3.0 1445891990000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=48.75,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892000000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=48.94,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892011000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=49.13,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892022000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=49.25,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892032000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=49.44,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892043000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=49.63,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892054000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=49.81,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892065000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=50.0,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892076000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=50.19,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892086000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=50.31,FridgeSet=70.0,RoomTemp=15.5,State=3.0 1445892097000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=50.5,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892108000000000
